"GEO_ID","NAME","B28004_001E","B28004_001M","B28004_002E","B28004_002M","B28004_003E","B28004_003M","B28004_004E","B28004_004M","B28004_005E","B28004_005M","B28004_006E","B28004_006M","B28004_007E","B28004_007M","B28004_008E","B28004_008M","B28004_009E","B28004_009M","B28004_010E","B28004_010M","B28004_011E","B28004_011M","B28004_012E","B28004_012M","B28004_013E","B28004_013M","B28004_014E","B28004_014M","B28004_015E","B28004_015M","B28004_016E","B28004_016M","B28004_017E","B28004_017M","B28004_018E","B28004_018M","B28004_019E","B28004_019M","B28004_020E","B28004_020M","B28004_021E","B28004_021M","B28004_022E","B28004_022M","B28004_023E","B28004_023M","B28004_024E","B28004_024M","B28004_025E","B28004_025M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Less than $10,000","Margin of Error!!Total!!Less than $10,000","Estimate!!Total!!Less than $10,000!!With dial-up Internet subscription alone","Margin of Error!!Total!!Less than $10,000!!With dial-up Internet subscription alone","Estimate!!Total!!Less than $10,000!!With a broadband Internet subscription","Margin of Error!!Total!!Less than $10,000!!With a broadband Internet subscription","Estimate!!Total!!Less than $10,000!!Without an Internet subscription","Margin of Error!!Total!!Less than $10,000!!Without an Internet subscription","Estimate!!Total!!$10,000 to $19,999","Margin of Error!!Total!!$10,000 to $19,999","Estimate!!Total!!$10,000 to $19,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$10,000 to $19,999!!With dial-up Internet subscription alone","Estimate!!Total!!$10,000 to $19,999!!With a broadband Internet subscription","Margin of Error!!Total!!$10,000 to $19,999!!With a broadband Internet subscription","Estimate!!Total!!$10,000 to $19,999!!Without an Internet subscription","Margin of Error!!Total!!$10,000 to $19,999!!Without an Internet subscription","Estimate!!Total!!$20,000 to $34,999","Margin of Error!!Total!!$20,000 to $34,999","Estimate!!Total!!$20,000 to $34,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$20,000 to $34,999!!With dial-up Internet subscription alone","Estimate!!Total!!$20,000 to $34,999!!With a broadband Internet subscription","Margin of Error!!Total!!$20,000 to $34,999!!With a broadband Internet subscription","Estimate!!Total!!$20,000 to $34,999!!Without an Internet subscription","Margin of Error!!Total!!$20,000 to $34,999!!Without an Internet subscription","Estimate!!Total!!$35,000 to $49,999","Margin of Error!!Total!!$35,000 to $49,999","Estimate!!Total!!$35,000 to $49,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$35,000 to $49,999!!With dial-up Internet subscription alone","Estimate!!Total!!$35,000 to $49,999!!With a broadband Internet subscription","Margin of Error!!Total!!$35,000 to $49,999!!With a broadband Internet subscription","Estimate!!Total!!$35,000 to $49,999!!Without an Internet subscription","Margin of Error!!Total!!$35,000 to $49,999!!Without an Internet subscription","Estimate!!Total!!$50,000 to $74,999","Margin of Error!!Total!!$50,000 to $74,999","Estimate!!Total!!$50,000 to $74,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$50,000 to $74,999!!With dial-up Internet subscription alone","Estimate!!Total!!$50,000 to $74,999!!With a broadband Internet subscription","Margin of Error!!Total!!$50,000 to $74,999!!With a broadband Internet subscription","Estimate!!Total!!$50,000 to $74,999!!Without an Internet subscription","Margin of Error!!Total!!$50,000 to $74,999!!Without an Internet subscription","Estimate!!Total!!$75,000 or more","Margin of Error!!Total!!$75,000 or more","Estimate!!Total!!$75,000 or more!!With dial-up Internet subscription alone","Margin of Error!!Total!!$75,000 or more!!With dial-up Internet subscription alone","Estimate!!Total!!$75,000 or more!!With a broadband Internet subscription","Margin of Error!!Total!!$75,000 or more!!With a broadband Internet subscription","Estimate!!Total!!$75,000 or more!!Without an Internet subscription","Margin of Error!!Total!!$75,000 or more!!Without an Internet subscription"
"1400000US41067031615","Census Tract 316.15, Washington County, Oregon","1735","59","114","75","0","17","99","73","15","18","91","52","0","17","54","32","37","38","228","76","0","17","194","68","34","35","140","55","0","17","130","52","10","14","369","105","0","17","326","95","43","41","793","114","0","17","730","108","63","49"
"1400000US41067031616","Census Tract 316.16, Washington County, Oregon","1770","87","65","41","0","12","51","37","14","19","116","51","0","12","65","43","51","34","189","63","0","12","103","50","86","48","328","86","0","12","270","84","58","39","438","96","0","12","367","89","71","61","634","125","0","12","566","120","68","42"
"1400000US41067031812","Census Tract 318.12, Washington County, Oregon","2571","160","170","115","0","17","170","115","0","17","74","48","0","17","74","48","0","17","215","99","0","17","183","100","32","35","377","143","0","17","308","131","69","76","443","123","0","17","429","123","14","23","1292","218","0","17","1232","206","60","71"
"1400000US41067031813","Census Tract 318.13, Washington County, Oregon","2146","138","86","54","0","17","86","54","0","17","141","96","15","24","111","97","15","23","97","59","0","17","84","59","13","21","323","112","0","17","263","94","60","72","226","106","0","17","183","87","43","69","1273","175","0","17","1249","166","24","37"
"1400000US41067031814","Census Tract 318.14, Washington County, Oregon","1328","65","16","19","0","12","8","13","8","13","46","48","0","12","46","48","0","12","83","44","0","12","73","42","10","15","45","34","0","12","45","34","0","12","209","69","0","12","200","68","9","14","929","74","7","12","887","73","35","43"
"1400000US41067031815","Census Tract 318.15, Washington County, Oregon","2608","116","59","56","0","17","59","56","0","17","87","55","0","17","87","55","0","17","201","122","0","17","151","96","50","72","188","88","0","17","141","72","47","45","393","125","0","17","364","116","29","31","1680","164","0","17","1661","170","19","29"
"1400000US41067031907","Census Tract 319.07, Washington County, Oregon","2929","220","206","89","10","17","166","86","30","33","302","109","0","17","176","88","126","70","465","141","0","17","337","133","128","72","320","128","16","26","221","118","83","51","649","188","0","17","602","181","47","37","987","165","0","17","911","150","76","60"
"1400000US41067031908","Census Tract 319.08, Washington County, Oregon","2627","111","31","36","0","17","31","36","0","17","0","17","0","17","0","17","0","17","197","104","0","17","181","102","16","26","163","65","0","17","146","65","17","26","258","102","0","17","245","99","13","22","1978","174","0","17","1961","177","17","28"
"1400000US41067031909","Census Tract 319.09, Washington County, Oregon","1686","32","0","17","0","17","0","17","0","17","14","16","0","17","14","16","0","17","111","66","0","17","82","54","29","42","77","45","0","17","68","44","9","14","130","52","0","17","130","52","0","17","1354","97","0","17","1322","95","32","27"
"1400000US41067031910","Census Tract 319.10, Washington County, Oregon","3232","159","49","46","0","17","33","39","16","26","165","101","0","17","152","97","13","20","122","68","0","17","111","64","11","19","314","142","0","17","274","141","40","40","361","130","0","17","341","126","20","34","2221","210","0","17","2209","209","12","20"
"1400000US41067031911","Census Tract 319.11, Washington County, Oregon","2167","66","98","59","0","17","84","54","14","23","103","74","0","17","103","74","0","17","224","79","0","17","224","79","0","17","178","73","0","17","178","73","0","17","426","91","13","20","367","82","46","38","1138","136","0","17","1082","137","56","50"
"1400000US41067031912","Census Tract 319.12, Washington County, Oregon","1658","94","62","47","0","12","53","42","9","15","34","25","0","12","25","19","9","14","119","78","0","12","102","68","17","20","149","74","0","12","149","74","0","12","325","89","0","12","283","86","42","46","969","132","0","12","904","122","65","40"
"1400000US41067032003","Census Tract 320.03, Washington County, Oregon","1859","95","114","66","0","12","99","64","15","18","211","96","0","12","80","58","131","77","413","125","0","12","285","90","128","92","304","96","0","12","297","96","7","12","373","128","0","12","319","109","54","71","444","120","0","12","435","121","9","16"
"1400000US41067032004","Census Tract 320.04, Washington County, Oregon","868","43","11","12","0","12","11","12","0","12","37","22","0","12","32","20","5","8","142","56","0","12","137","55","5","7","65","32","0","12","52","28","13","15","162","47","5","8","146","46","11","11","451","54","0","12","429","55","22","15"
"1400000US41067032005","Census Tract 320.05, Washington County, Oregon","2035","105","116","49","0","12","61","37","55","30","222","94","0","12","128","64","94","70","401","125","0","12","333","121","68","54","343","124","0","12","343","124","0","12","379","119","0","12","305","106","74","68","574","123","0","12","553","121","21","24"
"1400000US41067032107","Census Tract 321.07, Washington County, Oregon","773","38","10","12","6","10","4","7","0","12","12","13","0","12","6","9","6","9","34","24","0","12","28","23","6","9","82","36","0","12","65","34","17","17","97","37","0","12","97","37","0","12","538","54","0","12","538","54","0","12"
"1400000US41067032108","Census Tract 321.08, Washington County, Oregon","1529","80","9","14","0","12","9","14","0","12","11","16","0","12","11","16","0","12","80","51","0","12","48","38","32","30","90","47","0","12","79","46","11","17","203","74","0","12","177","68","26","39","1136","87","0","12","1125","87","11","17"
"1400000US41067032109","Census Tract 321.09, Washington County, Oregon","1034","43","6","9","0","12","6","9","0","12","7","10","0","12","7","10","0","12","49","25","0","12","49","25","0","12","13","11","0","12","13","11","0","12","42","25","0","12","27","20","15","16","917","54","7","10","890","63","20","30"
"1400000US41067032110","Census Tract 321.10, Washington County, Oregon","969","114","32","26","0","12","32","26","0","12","0","12","0","12","0","12","0","12","82","44","0","12","60","40","22","14","68","36","0","12","55","35","13","13","165","62","0","12","145","59","20","17","622","96","0","12","607","93","15","18"
"1400000US41067032407","Census Tract 324.07, Washington County, Oregon","1900","62","23","27","0","17","23","27","0","17","44","37","0","17","35","33","9","14","179","99","0","17","127","78","52","51","167","68","0","17","156","65","11","18","249","81","0","17","249","81","0","17","1238","145","0","17","1198","141","40","47"
"1400000US41067032408","Census Tract 324.08, Washington County, Oregon","2930","159","62","64","0","17","39","56","23","40","140","87","0","17","123","81","17","28","112","76","0","17","95","73","17","28","141","94","0","17","141","94","0","17","277","119","0","17","218","102","59","55","2198","200","0","17","2177","206","21","34"
"1400000US41067032409","Census Tract 324.09, Washington County, Oregon","1524","87","76","54","0","17","30","27","46","47","219","82","0","17","117","79","102","69","487","124","0","17","247","92","240","106","196","93","0","17","165","92","31","26","293","102","0","17","219","99","74","50","253","76","0","17","243","75","10","17"
"1400000US41039002202","Census Tract 22.02, Lane County, Oregon","2950","136","166","85","0","17","135","79","31","46","109","75","0","17","74","61","35","42","479","154","0","17","424","160","55","44","391","140","0","17","371","150","20","32","616","182","0","17","555","188","61","46","1189","163","0","17","1162","158","27","31"
"1400000US41039003800","Census Tract 38, Lane County, Oregon","3561","303","1640","283","40","46","1140","271","460","210","579","203","0","17","470","178","109","106","604","210","0","17","519","202","85","62","418","216","0","17","207","111","211","190","261","136","0","17","220","132","41","44","59","57","0","17","44","52","15","24"
"1400000US41039004200","Census Tract 42, Lane County, Oregon","1470","97","133","69","0","12","64","41","69","57","319","95","0","12","233","91","86","70","282","97","0","12","218","86","64","40","305","96","0","12","288","97","17","19","256","86","0","12","248","87","8","12","175","90","0","12","175","90","0","12"
"1400000US41039004600","Census Tract 46, Lane County, Oregon","1270","61","66","57","0","12","34","41","32","39","194","81","10","16","166","82","18","20","120","60","0","12","112","60","8","12","172","55","0","12","143","55","29","25","303","87","0","12","287","86","16","18","415","107","0","12","415","107","0","12"
"1400000US41039005100","Census Tract 51, Lane County, Oregon","1518","73","141","63","0","12","74","43","67","53","146","51","0","12","124","50","22","17","395","105","11","18","338","101","46","39","156","64","0","12","141","62","15","17","311","84","5","9","267","75","39","43","369","71","0","12","350","71","19","20"
"1400000US41039003202","Census Tract 32.02, Lane County, Oregon","1802","77","183","83","0","12","82","69","101","59","107","49","0","12","72","42","35","28","403","109","0","12","306","102","97","52","345","86","0","12","271","86","74","61","308","84","9","13","277","83","22","19","456","102","8","13","432","99","16","18"
"1400000US41039002501","Census Tract 25.01, Lane County, Oregon","1766","83","93","62","0","17","36","35","57","55","117","52","0","17","84","40","33","29","177","62","0","17","147","55","30","24","352","91","0","17","303","84","49","36","417","98","0","17","412","98","5","9","610","98","0","17","610","98","0","17"
"1400000US41039002700","Census Tract 27, Lane County, Oregon","1594","57","144","69","0","12","45","37","99","60","204","79","0","12","145","70","59","41","200","91","0","12","200","91","0","12","196","85","0","12","180","80","16","17","387","106","0","12","310","92","77","61","463","99","0","12","420","97","43","25"
"1400000US41039003201","Census Tract 32.01, Lane County, Oregon","1253","85","91","53","0","12","51","38","40","40","174","85","0","12","148","82","26","28","189","80","0","12","169","78","20","17","239","83","0","12","211","77","28","28","257","92","12","19","236","94","9","14","303","103","0","12","290","101","13","18"
"1400000US41039001202","Census Tract 12.02, Lane County, Oregon","1762","117","212","82","0","12","85","49","127","57","140","58","0","12","78","42","62","52","312","132","0","12","245","98","67","65","376","99","0","12","293","92","83","41","234","82","6","9","197","74","31","27","488","106","14","23","464","102","10","16"
"1400000US41039001500","Census Tract 15, Lane County, Oregon","1978","257","142","81","0","12","97","73","45","36","340","146","16","25","221","128","103","68","464","178","0","12","286","120","178","98","438","189","0","12","250","135","188","150","309","160","15","24","221","137","73","86","285","109","0","12","270","107","15","24"
"1400000US41039001801","Census Tract 18.01, Lane County, Oregon","1962","78","49","37","0","17","49","37","0","17","137","70","0","17","137","70","0","17","210","81","0","17","173","78","37","29","166","69","0","17","166","69","0","17","439","131","0","17","408","126","31","29","961","150","0","17","946","149","15","22"
"1400000US41039005400","Census Tract 54, Lane County, Oregon","2337","89","17","26","0","17","17","26","0","17","143","89","0","17","57","47","86","78","270","129","0","17","235","124","35","38","206","99","0","17","129","80","77","75","458","134","0","17","446","131","12","19","1243","141","0","17","1211","137","32","38"
"1400000US41039004300","Census Tract 43, Lane County, Oregon","2812","112","330","140","15","24","150","85","165","133","450","161","0","17","275","121","175","107","540","168","0","17","458","148","82","98","436","160","0","17","332","128","104","105","637","190","0","17","549","181","88","62","419","145","0","17","419","145","0","17"
"1400000US41039004700","Census Tract 47, Lane County, Oregon","1686","101","102","46","0","12","87","40","15","17","156","72","0","12","134","73","22","21","257","79","0","12","223","78","34","27","190","60","0","12","183","60","7","12","348","104","0","12","315","106","33","44","633","95","0","12","633","95","0","12"
"1400000US41039005000","Census Tract 50, Lane County, Oregon","2240","114","101","63","0","17","83","57","18","28","170","85","18","28","152","81","0","17","376","135","0","17","376","135","0","17","260","90","0","17","260","90","0","17","303","114","0","17","251","106","52","48","1030","189","0","17","967","176","63","70"
"1400000US41039004403","Census Tract 44.03, Lane County, Oregon","2490","136","312","140","0","17","147","111","165","103","490","160","0","17","332","134","158","104","507","129","0","17","446","113","61","50","359","98","25","39","282","100","52","41","464","191","0","17","455","195","9","17","358","149","0","17","283","127","75","72"
"1400000US41039004800","Census Tract 48, Lane County, Oregon","2059","180","546","174","0","12","455","177","91","82","349","153","0","12","309","153","40","40","318","141","0","12","175","82","143","114","352","98","12","19","265","113","75","79","165","95","0","12","119","88","46","42","329","105","12","19","251","99","66","58"
"1400000US41039000903","Census Tract 9.03, Lane County, Oregon","2010","149","113","74","9","17","48","49","56","52","188","89","0","17","83","66","105","77","211","104","0","17","172","94","39","45","371","127","0","17","348","121","23","36","475","141","0","17","447","140","28","26","652","164","10","16","631","163","11","17"
"1400000US41039001302","Census Tract 13.02, Lane County, Oregon","2109","138","129","84","0","17","93","67","36","44","332","115","0","17","176","88","156","86","323","91","0","17","222","78","101","53","379","111","0","17","334","109","45","33","402","95","9","14","301","78","92","68","544","137","0","17","518","138","26","23"
"1400000US41039001600","Census Tract 16, Lane County, Oregon","1980","152","93","50","5","7","88","50","0","17","145","93","0","17","90","86","55","35","271","87","0","17","202","79","69","40","283","95","0","17","243","88","40","37","434","132","5","8","392","131","37","32","754","142","5","9","722","141","27","21"
"1400000US41039002101","Census Tract 21.01, Lane County, Oregon","1099","61","110","62","0","12","62","51","48","37","110","66","8","11","46","49","56","46","221","83","0","12","158","71","63","46","227","76","0","12","184","71","43","52","132","54","0","12","101","43","31","44","299","89","0","12","283","89","16","18"
"1400000US41039003400","Census Tract 34, Lane County, Oregon","2002","90","204","73","0","17","157","63","47","38","324","111","0","17","200","91","124","73","342","96","9","16","285","99","48","33","413","95","0","17","348","105","65","50","423","113","0","17","355","102","68","51","296","88","0","17","270","89","26","27"
"1400000US41039002102","Census Tract 21.02, Lane County, Oregon","2957","138","283","106","0","17","246","103","37","42","337","134","0","17","185","97","152","87","780","187","15","24","524","143","241","133","759","216","9","15","652","202","98","94","516","185","0","17","443","170","73","69","282","110","0","17","239","101","43","66"
"1400000US41039002404","Census Tract 24.04, Lane County, Oregon","1616","67","52","34","0","12","38","30","14","17","132","56","0","12","82","47","50","36","201","71","0","12","133","62","68","48","212","83","12","17","163","70","37","45","418","125","0","12","368","122","50","50","601","128","0","12","580","124","21","23"
