"GEO_ID","NAME","B28005_001E","B28005_001M","B28005_002E","B28005_002M","B28005_003E","B28005_003M","B28005_004E","B28005_004M","B28005_005E","B28005_005M","B28005_006E","B28005_006M","B28005_007E","B28005_007M","B28005_008E","B28005_008M","B28005_009E","B28005_009M","B28005_010E","B28005_010M","B28005_011E","B28005_011M","B28005_012E","B28005_012M","B28005_013E","B28005_013M","B28005_014E","B28005_014M","B28005_015E","B28005_015M","B28005_016E","B28005_016M","B28005_017E","B28005_017M","B28005_018E","B28005_018M","B28005_019E","B28005_019M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Under 18 years","Margin of Error!!Total!!Under 18 years","Estimate!!Total!!Under 18 years!!Has a computer","Margin of Error!!Total!!Under 18 years!!Has a computer","Estimate!!Total!!Under 18 years!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!Under 18 years!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!Under 18 years!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!Under 18 years!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!Under 18 years!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!Under 18 years!!Has a computer!!Without an Internet subscription","Estimate!!Total!!Under 18 years!!No computer","Margin of Error!!Total!!Under 18 years!!No computer","Estimate!!Total!!18 to 64 years","Margin of Error!!Total!!18 to 64 years","Estimate!!Total!!18 to 64 years!!Has a computer","Margin of Error!!Total!!18 to 64 years!!Has a computer","Estimate!!Total!!18 to 64 years!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!18 to 64 years!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!18 to 64 years!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!18 to 64 years!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!18 to 64 years!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!18 to 64 years!!Has a computer!!Without an Internet subscription","Estimate!!Total!!18 to 64 years!!No computer","Margin of Error!!Total!!18 to 64 years!!No computer","Estimate!!Total!!65 years and over","Margin of Error!!Total!!65 years and over","Estimate!!Total!!65 years and over!!Has a computer","Margin of Error!!Total!!65 years and over!!Has a computer","Estimate!!Total!!65 years and over!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!65 years and over!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!65 years and over!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!65 years and over!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!65 years and over!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!65 years and over!!Has a computer!!Without an Internet subscription","Estimate!!Total!!65 years and over!!No computer","Margin of Error!!Total!!65 years and over!!No computer"
"1400000US41011000900","Census Tract 9, Coos County, Oregon","6943","715","1094","260","1026","254","0","17","752","223","274","207","68","67","4077","517","3868","536","12","20","3212","567","644","299","209","95","1772","303","1364","273","28","44","1227","263","109","81","408","147"
"1400000US41015950100","Census Tract 9501, Curry County, Oregon","2630","304","237","140","237","140","0","12","219","138","18","25","0","12","1550","213","1457","217","11","18","1243","237","203","99","93","68","843","131","618","112","0","12","521","107","97","46","225","87"
"1400000US41015950200","Census Tract 9502, Curry County, Oregon","5697","544","1163","322","1163","322","0","17","1148","324","15","26","0","17","3018","362","2866","356","0","17","2748","349","118","118","152","95","1516","229","1338","217","0","17","1140","186","198","156","178","101"
"1400000US41015950301","Census Tract 9503.01, Curry County, Oregon","4578","491","662","310","655","310","0","12","655","310","0","12","7","10","2600","355","2500","367","0","12","2478","364","22","35","100","89","1316","256","1075","261","62","53","960","266","53","62","241","148"
"1400000US41015950400","Census Tract 9504, Curry County, Oregon","4943","466","519","233","519","233","0","12","511","232","8","13","0","12","2269","373","2026","391","0","12","1875","402","151","128","243","157","2155","284","1708","282","90","101","1271","310","347","161","447","185"
"1400000US41015950302","Census Tract 9503.02, Curry County, Oregon","4381","334","725","230","725","230","0","12","699","230","26","42","0","12","2142","280","2129","280","0","12","1983","277","146","130","13","23","1514","234","1118","239","46","59","1014","238","58","59","396","155"
"1400000US41021960100","Census Tract 9601, Gilliam County, Oregon","1885","147","394","68","394","68","0","12","363","78","31","27","0","12","1024","95","942","107","21","27","835","115","86","39","82","37","467","60","324","57","10","9","273","53","41","28","143","49"
"1400000US41027950100","Census Tract 9501, Hood River County, Oregon","3961","428","1067","230","1032","234","0","12","878","201","154","154","35","48","2222","324","2059","319","7","11","1879","312","173","122","163","154","672","147","582","136","3","5","522","124","57","44","90","75"
"1400000US41027950200","Census Tract 9502, Hood River County, Oregon","6836","501","1411","283","1411","283","0","17","1328","281","83","110","0","17","4240","320","4016","366","0","17","3607","387","409","228","224","249","1185","133","1025","153","0","17","962","161","63","70","160","85"
"1400000US41027950300","Census Tract 9503, Hood River County, Oregon","5847","279","1461","256","1317","289","0","17","1246","292","71","91","144","206","3635","259","3496","278","0","17","3259","302","237","133","139","147","751","173","575","148","0","17","556","148","19","30","176","114"
"1400000US41027950400","Census Tract 9504, Hood River County, Oregon","5485","595","1591","269","1363","262","0","17","1302","270","61","95","228","177","3155","373","2831","364","50","52","2603","370","178","107","324","160","739","136","649","133","20","36","600","130","29","32","90","57"
"1400000US41037960200","Census Tract 9602, Lake County, Oregon","4505","234","1006","90","886","115","0","17","800","124","86","73","120","81","2491","187","2199","203","0","17","2034","210","165","76","292","137","1008","110","688","113","0","17","542","119","146","78","320","103"
"1400000US41051000402","Census Tract 4.02, Multnomah County, Oregon","3484","333","576","147","576","147","0","12","565","147","11","17","0","12","2532","247","2509","247","0","12","2436","246","73","61","23","26","376","46","334","68","8","13","326","67","0","12","42","41"
"1400000US41037960100","Census Tract 9601, Lake County, Oregon","2736","225","472","89","468","90","0","12","317","72","151","95","4","5","1413","167","1331","171","1","2","847","145","483","163","82","44","851","118","686","144","5","5","466","128","215","98","165","67"
"1400000US41051000301","Census Tract 3.01, Multnomah County, Oregon","4608","468","526","109","526","109","0","17","526","109","0","17","0","17","3441","451","3393","454","0","17","3263","476","130","96","48","42","641","72","549","88","0","17","549","88","0","17","92","62"
"1400000US41051000200","Census Tract 2, Multnomah County, Oregon","6215","355","1179","150","1150","150","0","17","1115","149","35","40","29","46","4084","274","3958","299","0","17","3822","307","136","105","126","101","952","124","574","154","0","17","476","166","98","68","378","129"
"1400000US41051001102","Census Tract 11.02, Multnomah County, Oregon","1623","133","201","42","201","42","0","12","201","42","0","12","0","12","1323","137","1283","135","0","12","1239","139","44","28","40","52","99","25","77","27","0","12","77","27","0","12","22","20"
"1400000US41051001500","Census Tract 15, Multnomah County, Oregon","3580","223","747","76","747","76","0","12","747","76","0","12","0","12","2456","191","2450","191","0","12","2385","192","65","45","6","10","377","70","326","72","0","12","295","77","31","33","51","36"
"1400000US41051002801","Census Tract 28.01, Multnomah County, Oregon","2973","185","589","83","583","82","0","12","583","82","0","12","6","10","1943","156","1908","157","0","12","1900","157","8","12","35","25","441","69","433","71","0","12","415","74","18","19","8","14"
"1400000US41051000502","Census Tract 5.02, Multnomah County, Oregon","5227","369","922","148","912","150","0","17","901","148","11","18","10","16","3673","299","3406","269","0","17","3328","272","78","55","267","153","632","111","460","115","10","16","407","112","43","33","172","77"
"1400000US41051000802","Census Tract 8.02, Multnomah County, Oregon","4969","414","770","213","770","213","0","12","735","222","35","43","0","12","3830","380","3797","383","0","12","3670","394","127","73","33","36","369","99","327","100","0","12","302","93","25","38","42","44"
"1400000US41051001000","Census Tract 10, Multnomah County, Oregon","6058","497","965","208","965","208","20","32","850","198","95","88","0","17","4588","371","4534","367","47","77","4255","381","232","146","54","50","505","142","476","141","15","24","417","146","44","50","29","34"
"1400000US41051001101","Census Tract 11.01, Multnomah County, Oregon","2284","193","40","36","40","36","0","12","40","36","0","12","0","12","2093","205","1969","209","0","12","1792","219","177","64","124","58","151","51","91","45","0","12","91","45","0","12","60","43"
"1400000US41051001201","Census Tract 12.01, Multnomah County, Oregon","5192","462","366","113","366","113","0","17","347","109","19","30","0","17","4422","407","4389","415","0","17","4177","415","212","122","33","36","404","128","307","140","0","17","256","127","51","63","97","94"
"1400000US41051001202","Census Tract 12.02, Multnomah County, Oregon","3502","157","593","95","574","100","0","12","574","100","0","12","19","30","2454","162","2362","161","0","12","2288","174","74","62","92","90","455","52","403","65","0","12","387","65","16","18","52","32"
"1400000US41051001301","Census Tract 13.01, Multnomah County, Oregon","3968","273","554","106","554","106","0","12","554","106","0","12","0","12","3132","236","3101","236","0","12","2990","243","111","110","31","35","282","44","199","51","0","12","179","48","20","22","83","39"
"1400000US41051001400","Census Tract 14, Multnomah County, Oregon","5708","396","878","135","878","135","0","17","839","118","39","61","0","17","4363","377","4314","397","0","17","4215","411","99","67","49","72","467","111","418","133","0","17","358","133","60","67","49","42"
"1400000US41051002502","Census Tract 25.02, Multnomah County, Oregon","4490","332","516","58","516","58","0","12","497","55","19","31","0","12","3571","326","3546","323","19","29","3187","323","340","326","25","38","403","77","344","76","17","27","274","59","53","49","59","54"
"1400000US41051002701","Census Tract 27.01, Multnomah County, Oregon","3270","185","875","63","875","63","0","12","875","63","0","12","0","12","1977","175","1977","175","0","12","1907","192","70","84","0","12","418","52","380","56","0","12","358","64","22","24","38","28"
"1400000US41051003803","Census Tract 38.03, Multnomah County, Oregon","4646","477","868","195","868","195","0","12","855","195","13","20","0","12","3434","386","3284","374","0","12","3039","409","245","180","150","128","344","58","302","62","0","12","276","65","26","24","42","33"
"1400000US41051004601","Census Tract 46.01, Multnomah County, Oregon","3116","236","414","102","414","102","0","12","392","107","22","34","0","12","1885","155","1885","155","0","12","1803","155","82","86","0","12","817","76","785","73","0","12","764","73","21","20","32","34"
"1400000US41051006300","Census Tract 63, Multnomah County, Oregon","4381","279","929","125","929","125","0","17","915","123","14","21","0","17","2791","253","2775","253","0","17","2622","265","153","122","16","18","661","79","615","82","9","14","571","84","35","33","46","35"
"1400000US41051006402","Census Tract 64.02, Multnomah County, Oregon","5823","444","1324","180","1324","180","0","17","1324","180","0","17","0","17","3791","379","3791","379","0","17","3721","373","70","111","0","17","708","160","693","163","0","17","626","151","67","74","15","24"
"1400000US41051007000","Census Tract 70, Multnomah County, Oregon","8232","553","2026","268","2026","268","0","17","2026","268","0","17","0","17","5087","388","5073","388","0","17","4959","382","114","107","14","22","1119","133","1081","122","21","33","1060","131","0","17","38","60"
"1400000US41051007201","Census Tract 72.01, Multnomah County, Oregon","2381","373","262","83","262","83","0","12","257","84","5","11","0","12","1534","321","1504","319","0","12","1351","290","153","131","30","28","585","90","501","93","9","14","448","97","44","39","84","59"
"1400000US41051003802","Census Tract 38.02, Multnomah County, Oregon","3584","216","616","103","567","100","0","12","558","101","9","14","49","75","2714","193","2617","198","0","12","2498","211","119","93","97","98","254","31","209","41","0","12","209","41","0","12","45","28"
"1400000US41051003901","Census Tract 39.01, Multnomah County, Oregon","7723","608","1509","221","1422","231","0","17","1396","236","26","44","87","122","5561","551","5342","546","0","17","5198","540","144","199","219","188","653","134","496","139","0","17","468","135","28","33","157","95"
"1400000US41051005500","Census Tract 55, Multnomah County, Oregon","3008","238","97","29","97","29","0","12","97","29","0","12","0","12","2700","249","2548","252","0","12","2274","278","274","178","152","85","211","79","185","77","0","12","150","68","35","45","26","24"
"1400000US41051005800","Census Tract 58, Multnomah County, Oregon","4791","384","728","119","728","119","0","12","728","119","0","12","0","12","3075","290","3075","290","0","12","2698","342","377","239","0","12","988","127","935","141","23","37","724","131","188","161","53","50"
"1400000US41051005900","Census Tract 59, Multnomah County, Oregon","8366","563","623","203","623","203","0","17","623","203","0","17","0","17","5912","487","5912","487","0","17","5723","505","189","126","0","17","1831","283","1690","292","119","168","1474","205","97","72","141","101"
"1400000US41051006701","Census Tract 67.01, Multnomah County, Oregon","3139","192","709","89","709","89","0","12","709","89","0","12","0","12","1915","151","1906","150","0","12","1875","158","31","40","9","14","515","81","476","73","0","12","433","78","43","49","39","25"
"1400000US41051007300","Census Tract 73, Multnomah County, Oregon","447","163","97","69","97","69","0","12","70","60","27","31","0","12","283","119","228","98","0","12","156","79","72","57","55","72","67","35","36","22","0","12","25","22","11","10","31","31"
"1400000US41051008002","Census Tract 80.02, Multnomah County, Oregon","3104","455","702","170","702","170","0","12","689","171","13","22","0","12","1825","277","1798","276","9","14","1694","288","95","75","27","25","577","169","500","177","0","12","451","178","49","42","77","59"
"1400000US41051008901","Census Tract 89.01, Multnomah County, Oregon","9946","614","2584","376","2547","372","0","19","2415","385","132","117","37","58","5895","456","5723","427","0","19","5254","459","469","266","172","205","1467","194","1448","197","0","19","1338","206","110","82","19","29"
"1400000US41051009000","Census Tract 90, Multnomah County, Oregon","11201","838","2996","497","2924","492","0","19","2655","445","269","277","72","108","7311","524","6816","535","0","19","6450","542","366","218","495","354","894","170","775","182","0","19","596","204","179","153","119","85"
"1400000US41051009202","Census Tract 92.02, Multnomah County, Oregon","5144","397","1223","212","1149","212","0","17","1035","193","114","113","74","87","3416","360","3263","346","43","34","3066","363","154","78","153","122","505","77","429","85","8","13","388","84","33","31","76","42"
"1400000US41051009301","Census Tract 93.01, Multnomah County, Oregon","6684","799","1963","389","1929","384","0","17","1672","372","257","215","34","60","4109","543","4002","554","0","17","3644","560","358","284","107","85","612","212","542","206","0","17","517","202","25","29","70","45"
"1400000US41051009801","Census Tract 98.01, Multnomah County, Oregon","4257","505","1325","363","1080","321","0","12","1018","298","62","61","245","189","2553","315","2172","342","0","12","1969","314","203","156","381","223","379","152","176","73","0","12","176","73","0","12","203","132"
"1400000US41051008400","Census Tract 84, Multnomah County, Oregon","4193","410","921","212","845","217","0","12","684","198","161","126","76","73","2742","282","2605","297","0","12","2378","309","227","97","137","93","530","92","343","96","0","12","299","99","44","51","187","76"
